gap_id,scope,category,subject_type,osm_id,highway,name,field,severity,detail
gap-00637,context_buffer,missing_osm_tag,way,52774235,primary,Sri Uttarananda Mawatha,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00638,context_buffer,missing_osm_tag,way,52774235,primary,Sri Uttarananda Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00639,context_buffer,missing_osm_tag,way,52774235,primary,Sri Uttarananda Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00640,context_buffer,missing_osm_tag,way,52774235,primary,Sri Uttarananda Mawatha,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00641,context_buffer,missing_osm_tag,way,52774235,primary,Sri Uttarananda Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00642,context_buffer,missing_osm_tag,way,52932749,residential,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-00643,context_buffer,missing_osm_tag,way,52932749,residential,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00644,context_buffer,missing_osm_tag,way,52932749,residential,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00645,context_buffer,missing_osm_tag,way,52932749,residential,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00646,context_buffer,missing_osm_tag,way,52932749,residential,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00647,context_buffer,missing_osm_tag,way,52932749,residential,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00648,context_buffer,missing_osm_tag,way,52932789,residential,Regal Terrace,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00649,context_buffer,missing_osm_tag,way,52932789,residential,Regal Terrace,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00650,context_buffer,missing_osm_tag,way,52932789,residential,Regal Terrace,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00651,context_buffer,missing_osm_tag,way,52932789,residential,Regal Terrace,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00652,context_buffer,missing_osm_tag,way,52932789,residential,Regal Terrace,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00653,context_buffer,missing_osm_tag,way,52936203,primary,New Baladaksha Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00654,context_buffer,missing_osm_tag,way,52936203,primary,New Baladaksha Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00655,context_buffer,missing_osm_tag,way,52936203,primary,New Baladaksha Mawatha,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00656,context_buffer,missing_osm_tag,way,52936203,primary,New Baladaksha Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00657,context_buffer,missing_osm_tag,way,52936772,tertiary,Stewart Street,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00658,context_buffer,missing_osm_tag,way,52936772,tertiary,Stewart Street,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00659,context_buffer,missing_osm_tag,way,52936772,tertiary,Stewart Street,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00660,context_buffer,missing_osm_tag,way,52936772,tertiary,Stewart Street,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00661,context_buffer,missing_osm_tag,way,52936772,tertiary,Stewart Street,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00662,core,missing_osm_tag,way,52936773,tertiary,Wekanda Vithanage Mawatha,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00663,core,missing_osm_tag,way,52936773,tertiary,Wekanda Vithanage Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00664,core,missing_osm_tag,way,52936773,tertiary,Wekanda Vithanage Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00665,core,missing_osm_tag,way,52936773,tertiary,Wekanda Vithanage Mawatha,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00666,core,missing_osm_tag,way,52936773,tertiary,Wekanda Vithanage Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00667,context_buffer,missing_osm_tag,way,52937693,residential,Wekanda Road,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00668,context_buffer,missing_osm_tag,way,52937693,residential,Wekanda Road,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00669,context_buffer,missing_osm_tag,way,52937693,residential,Wekanda Road,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00670,context_buffer,missing_osm_tag,way,52937693,residential,Wekanda Road,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00671,context_buffer,missing_osm_tag,way,52937693,residential,Wekanda Road,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00672,context_buffer,missing_osm_tag,way,53090913,residential,Boyd Place,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00673,context_buffer,missing_osm_tag,way,53090913,residential,Boyd Place,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00674,context_buffer,missing_osm_tag,way,53090913,residential,Boyd Place,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00675,context_buffer,missing_osm_tag,way,53090913,residential,Boyd Place,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00676,context_buffer,missing_osm_tag,way,53091316,secondary,Perahera Mawatha,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00677,context_buffer,missing_osm_tag,way,53091316,secondary,Perahera Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00678,context_buffer,missing_osm_tag,way,53091316,secondary,Perahera Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00679,context_buffer,missing_osm_tag,way,53091316,secondary,Perahera Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00680,core,missing_osm_tag,way,53094890,secondary,Mihindu Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00681,core,missing_osm_tag,way,53094890,secondary,Mihindu Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00682,core,missing_osm_tag,way,53094890,secondary,Mihindu Mawatha,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00683,core,missing_osm_tag,way,53094890,secondary,Mihindu Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00684,core,missing_osm_tag,way,53720963,residential,Kew Point Road,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00685,core,missing_osm_tag,way,53720963,residential,Kew Point Road,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00686,core,missing_osm_tag,way,53720963,residential,Kew Point Road,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00687,core,missing_osm_tag,way,53720963,residential,Kew Point Road,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00688,core,missing_osm_tag,way,53720963,residential,Kew Point Road,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00689,core,missing_osm_tag,way,53720964,residential,Moragan Road,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00690,core,missing_osm_tag,way,53720964,residential,Moragan Road,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00691,core,missing_osm_tag,way,53720964,residential,Moragan Road,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00692,core,missing_osm_tag,way,53720964,residential,Moragan Road,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00693,core,missing_osm_tag,way,53720964,residential,Moragan Road,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00694,core,missing_osm_tag,way,53721010,tertiary,Kew Road,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
